model,t,mean_error
mlp,3.856,1.4473587531068925
mlp,3.86,1.4505612611055467
mlp,3.864,1.4537197346282147
mlp,3.868,1.4568156273304633
mlp,3.872,1.4598299542487698
mlp,3.876,1.462744762458177
mlp,3.88,1.4655439220859292
mlp,3.884,1.4682133920910678
mlp,3.888,1.4707411637947614
mlp,3.892,1.473117046585427
mlp,3.896,1.47533240141238
mlp,3.9,1.4773798792711574
mlp,3.904,1.4792531904041712
mlp,3.908,1.4809469122882113
mlp,3.912,1.4824563357944096
mlp,3.916,1.48377734531719
mlp,3.92,1.4849063276977088
mlp,3.924,1.4858401050027763
mlp,3.928,1.4865758869241321
mlp,3.932,1.4871112393796078
mlp,3.936,1.4874440666748763
mlp,3.94,1.4875726052708491
mlp,3.944,1.4874954277940309
mlp,3.948,1.487211456441597
mlp,3.952,1.4867199853932367
mlp,3.956,1.4860207122717355
mlp,3.96,1.485113779115156
mlp,3.964,1.483999823751147
mlp,3.968,1.4826800429054843
mlp,3.972,1.4811562688245252
mlp,3.976,1.4794310616116824
mlp,3.98,1.4775078197953846
mlp,3.984,1.475390911714521
mlp,3.988,1.4730858298728449
mlp,3.992,1.4705993690654828
mlp,3.996,1.4679398262105818
mlp,4.0,1.4651172146327422
mlp,4.0040000000000004,1.4621434772232615
mlp,4.008,1.4590326710771955
mlp,4.0120000000000005,1.455801081917691
mlp,4.016,1.452467213635164
mlp,4.0200000000000005,1.44905159379989
mlp,4.024,1.445576348305862
mlp,4.0280000000000005,1.4420645283963343
mlp,4.032,1.438539203351685
mlp,4.0360000000000005,1.4350223265619513
mlp,4.04,1.4315333272587136
mlp,4.0440000000000005,1.4280873497456699
mlp,4.048,1.4246932208900374
mlp,4.0520000000000005,1.4213516367661663
mlp,4.056,1.4180544183280301
mlp,4.0600000000000005,1.4147854799688282
mlp,4.064,1.4115233361198627
mlp,4.0680000000000005,1.4082442122307115
mlp,4.072,1.404924747453569
mlp,4.0760000000000005,1.4015437600261245
mlp,4.08,1.3980830742452
mlp,4.0840000000000005,1.3945276762176158
mlp,4.088,1.3908654943329661
mlp,4.0920000000000005,1.3870870223706278
mlp,4.096,1.383184913517737
mlp,4.1,1.379153608041091
mlp,4.104,1.3749890185307028
mlp,4.108,1.3706882768348194
mlp,4.112,1.3662495382272242
mlp,4.116,1.3616718356337096
mlp,4.12,1.3569549767897988
mlp,4.124,1.3520994783777613
mlp,4.128,1.3471065327073573
mlp,4.132,1.3419780040020206
mlp,4.136,1.336716452663675
mlp,4.14,1.3313251869067677
mlp,4.144,1.325808341736861
mlp,4.148,1.320170985162846
mlp,4.152,1.3144192503666574
mlp,4.156,1.3085604896736778
mlp,4.16,1.3026034406962073
mlp,4.164,1.2965583860110872
mlp,4.168,1.2904372747135056
mlp,4.172,1.2842537584602982
mlp,4.176,1.2780230814059264
mlp,4.18,1.2717617641723438
mlp,4.184,1.2654870537106861
mlp,4.188,1.2592161875150223
mlp,4.192,1.2529656335333423
mlp,4.196,1.246750566555539
mlp,4.2,1.240584847425886
mlp,4.204,1.2344816268584098
mlp,4.208,1.2284544274298521
mlp,4.212,1.2225182691632008
mlp,4.216,1.216690215780877
mlp,4.22,1.2109887443030236
mlp,4.224,1.2054317164986246
mlp,4.228,1.2000335079463018
mlp,4.232,1.194802662531694
mlp,4.236,1.1897414749389412
mlp,4.24,1.1848477993727768
mlp,4.244,1.1801180278451127
mlp,4.248,1.1755497882210366
mlp,4.252,1.1711435650258482
mlp,4.256,1.166903305437518
mlp,4.26,1.1628364822901123
mlp,4.264,1.158953954602349
mlp,4.268,1.155269538844141
mlp,4.272,1.1517988683707063
mlp,4.276,1.1485572926437655
mlp,4.28,1.1455573975603313
mlp,4.284,1.1428076236122924
mlp,4.288,1.1403132984620563
mlp,4.292,1.1380799251841052
mlp,4.296,1.1361170894093242
mlp,4.3,1.134441121408218
mlp,4.304,1.1330753983546529
mlp,4.308,1.1320479726788661
mlp,4.312,1.1313867728091516
mlp,4.316,1.131113248408146
mlp,4.32,1.1312361777473448
mlp,4.324,1.1317479314044632
mlp,4.328,1.1326249648526325
mlp,4.332,1.133832516644063
mlp,4.336,1.1353315134263946
mlp,4.34,1.1370850185307875
mlp,4.344,1.139062468057832
mlp,4.348,1.14124133267991
mlp,4.352,1.14360672899501
mlp,4.356,1.146149761176624
mlp,4.36,1.1488653366809238
mlp,4.364,1.1517501032537867
mlp,4.368,1.1548010048274284
mlp,4.372,1.1580146834458223
mlp,4.376,1.1613875963241385
mlp,4.38,1.1649164302801922
mlp,4.384,1.1685983356603997
mlp,4.388,1.1724306967175029
mlp,4.392,1.1764104993801463
mlp,4.396,1.180533674846412
mlp,4.4,1.1847949137033102
mlp,4.404,1.1891882755153507
mlp,4.408,1.193708543321932
mlp,4.412,1.198352886563261
mlp,4.416,1.2031221472230011
mlp,4.42,1.2080209816892646
mlp,4.424,1.2130562271399996
mlp,4.428,1.2182334379402604
mlp,4.432,1.2235526774394996
mlp,4.436,1.2290056940298988
mlp,4.44,1.2345762427378237
mlp,4.444,1.2402433614064563
mlp,4.448,1.2459856811091325
mlp,4.452,1.2517848347495888
mlp,4.456,1.257627133653201
mlp,4.46,1.2635036155911927
mlp,4.464,1.2694088984974772
mlp,4.468,1.2753392843082627
mlp,4.472,1.2812905625298872
mlp,4.476,1.2872560307116157
mlp,4.48,1.293225247742397
mlp,4.484,1.2991838262915951
mlp,4.488,1.3051141930979555
mlp,4.492,1.310996918584746
mlp,4.496,1.3168121270617463
mlp,4.5,1.3225406357528933
mlp,4.5040000000000004,1.3281646868472754
mlp,4.508,1.3336683015629807
mlp,4.5120000000000005,1.3390373591427376
mlp,4.516,1.3442595100339283
mlp,4.5200000000000005,1.3493240081400457
mlp,4.524,1.354221517254275
mlp,4.5280000000000005,1.358943922631021
mlp,4.532,1.3634841623920617
mlp,4.5360000000000005,1.3678360837830563
mlp,4.54,1.3719943241159587
mlp,4.5440000000000005,1.3759542138037828
mlp,4.548,1.3797116980156023
mlp,4.5520000000000005,1.383263273416118
mlp,4.556,1.3866059367859884
mlp,4.5600000000000005,1.3897371428215193
mlp,4.564,1.3926547689698976
mlp,4.5680000000000005,1.3953570857123565
mlp,4.572,1.3978427312360386
mlp,4.5760000000000005,1.4001106899237306
mlp,4.58,1.402160274535365
mlp,4.5840000000000005,1.4039911123573983
mlp,4.588,1.4056031359618508
mlp,4.5920000000000005,1.4069965795567343
mlp,4.596,1.4081719822397596
mlp,4.6000000000000005,1.4091301998084325
mlp,4.604,1.4098724271577556
mlp,4.6080000000000005,1.410400233740777
mlp,4.612,1.410715615107509
mlp,4.616,1.4108210642012287
mlp,4.62,1.4107196668911655
mlp,4.624,1.4104152271380144
mlp,4.628,1.4099124281354556
mlp,4.632,1.4092170365225392
mlp,4.636,1.4083361568445403
mlp,4.64,1.4072785419535716
mlp,4.644,1.4060549604332757
mlp,4.648,1.4046786120377868
mlp,4.652,1.4031655636464269
mlp,4.656,1.401535149487126
mlp,4.66,1.3998102438914144
mlp,4.664,1.3980172894767715
mlp,4.668,1.396185986235639
mlp,4.672,1.3943486677765056
mlp,4.676,1.3925396230282447
mlp,4.68,1.3907948555129435
mlp,4.684,1.389152745019119
mlp,4.688,1.3876555177206342
mlp,4.692,1.386350334668151
mlp,4.696,1.3852876569628663
mlp,4.7,1.384514487496093
mlp,4.704,1.3840626220374312
mlp,4.708,1.383936769352585
mlp,4.712,1.3841098749958254
mlp,4.716,1.384529071585758
mlp,4.72,1.3851284365408105
mlp,4.724,1.3858414641796346
mlp,4.728,1.3866089105260453
mlp,4.732,1.3873818916872214
mlp,4.736,1.3881220444009488
mlp,4.74,1.3888004273957757
mlp,4.744,1.3893961349070858
mlp,4.748,1.3898950492905036
mlp,4.752,1.3902888700069291
mlp,4.756,1.390574426752896
mlp,4.76,1.3907532285404778
mlp,4.764,1.3908311678224101
mlp,4.768,1.390818264298797
mlp,4.772,1.3907282894164168
mlp,4.776,1.390578073058216
mlp,4.78,1.390386301426179
mlp,4.784,1.3901717371685085
mlp,4.788,1.3899510683388543
mlp,4.792,1.3897369296670385
mlp,4.796,1.389536779323827
mlp,4.8,1.3893530287732223
mlp,4.804,1.3891842243835872
mlp,4.808,1.3890266000342921
mlp,4.812,1.3888752862178397
mlp,4.816,1.3887248051471717
mlp,4.82,1.3885689087188107
mlp,4.824,1.3884000961771026
mlp,4.828,1.3882092071298406
mlp,4.832,1.3879853605391042
mlp,4.836,1.3877163000082946
mlp,4.84,1.3873890246886709
mlp,4.844,1.386990507148593
mlp,4.848,1.3865083251693324
mlp,4.852,1.3859311129201575
mlp,4.856,1.385248814268511
mlp,4.86,1.3844527693850552
mlp,4.864,1.3835356837088848
mlp,4.868,1.382491526353801
mlp,4.872,1.3813153944329422
mlp,4.876,1.3800033678683077
mlp,4.88,1.378552369365956
mlp,4.884,1.3769600372070177
mlp,4.888,1.375224614010428
mlp,4.892,1.373344852008487
mlp,4.896,1.3713199340147117
mlp,4.9,1.3691494086769815
mlp,4.904,1.3668331384721277
mlp,4.908,1.3643712590057675
mlp,4.912,1.3617641484125134
mlp,4.916,1.3590124059397384
mlp,4.92,1.3561168391110408
mlp,4.924,1.353078459191223
mlp,4.928,1.34989848501402
mlp,4.932,1.3465783555954742
mlp,4.936,1.343119752353489
mlp,4.94,1.3395246322046976
mlp,4.944,1.335795273333159
mlp,4.948,1.3319343360411966
mlp,4.952,1.3279449418187559
mlp,4.956,1.3238307746125486
mlp,4.96,1.319596209230701
mlp,4.964,1.3152464728375037
mlp,4.968,1.310787846475511
mlp,4.972,1.3062279143210425
mlp,4.976,1.3015758686897598
mlp,4.98,1.2968428784532953
mlp,4.984,1.2920425276730907
mlp,4.988,1.2871913312201615
mlp,4.992,1.2823093386664828
mlp,4.996,1.277420853739618
mlp,5.0,1.272555329914535
mlp,5.0040000000000004,1.2677485348913216
mlp,5.008,1.2630439974863497
mlp,5.0120000000000005,1.2584942414355893
mlp,5.016,1.254159915549074
mlp,5.0200000000000005,1.2501032469138937
mlp,5.024,1.246374412225413
mlp,5.0280000000000005,1.2429990220642702
mlp,5.032,1.2399796295868417
mlp,5.0360000000000005,1.23730980296095
mlp,5.04,1.2349861212418067
mlp,5.0440000000000005,1.2330091855274627
mlp,5.048,1.2313746183500849
mlp,5.0520000000000005,1.230060905505977
mlp,5.056,1.229024606477663
mlp,5.0600000000000005,1.2282081881255897
mlp,5.064,1.2275536100618183
mlp,5.0680000000000005,1.2270119771869414
mlp,5.072,1.2265465316321156
mlp,5.0760000000000005,1.226131294976355
mlp,5.08,1.2257480087819714
mlp,5.0840000000000005,1.2253828857489737
mlp,5.088,1.2250238987564255
mlp,5.0920000000000005,1.2246589766263642
mlp,5.096,1.2242752370244927
mlp,5.1000000000000005,1.2238591374648609
mlp,5.104,1.2233972257431285
mlp,5.1080000000000005,1.2228771132892766
mlp,5.112,1.2222883788652723
mlp,5.1160000000000005,1.2216232533508484
mlp,5.12,1.2208770552141148
mlp,5.124,1.220048404814654
mlp,5.128,1.2191392501496847
mlp,5.132,1.2181547095127518
mlp,5.136,1.2171027006821926
mlp,5.14,1.2159933031073518
mlp,5.144,1.2148378117905199
mlp,5.148,1.213647509015312
mlp,5.152,1.2124323017878236
mlp,5.156,1.211199503655608
mlp,5.16,1.2099530927156574
mlp,5.164,1.2086936816536038
mlp,5.168,1.2074192119984433
mlp,5.172,1.2061261547249216
mlp,5.176,1.2048108886738875
mlp,5.18,1.2034709671202966
mlp,5.184,1.202106104652077
mlp,5.188,1.2007188336235337
mlp,5.192,1.199314843709726
mlp,5.196,1.197903028290607
mlp,5.2,1.1964952421004909
mlp,5.204,1.1951057577678605
mlp,5.208,1.1937504250992312
mlp,5.212,1.192445606236125
mlp,5.216,1.1912070738724208
mlp,5.22,1.1900491651819973
mlp,5.224,1.1889844959587699
mlp,5.228,1.1880244013502161
mlp,5.232,1.187180017202763
mlp,5.236,1.1864636651547928
mlp,5.24,1.1858900581051584
mlp,5.244,1.1854768166071454
mlp,5.248,1.1852438364570688
mlp,5.252,1.1852111666502272
mlp,5.256,1.185395359561024
mlp,5.26,1.18580491952816
mlp,5.264,1.1864363944285228
mlp,5.268,1.1872730532782543
mlp,5.272,1.1882870991440824
mlp,5.276,1.1894444555635026
mlp,5.28,1.1907100378135163
mlp,5.284,1.1920518703964536
mlp,5.288,1.1934435765512221
mlp,5.292,1.194865587079216
mlp,5.296,1.1963056410888093
mlp,5.3,1.1977590255071593
mlp,5.304,1.199228758362905
mlp,5.308,1.2007256403322546
mlp,5.312,1.2022677767482302
mlp,5.316,1.2038788800420197
mlp,5.32,1.2055847279138239
mlp,5.324,1.207408089739061
mlp,5.328,1.209364114384071
mlp,5.332,1.2114589219545326
mlp,5.336,1.2136923364626442
mlp,5.34,1.2160628314384918
mlp,5.344,1.2185719155377457
mlp,5.348,1.2212266244973522
mlp,5.352,1.2240403685832968
mlp,5.356,1.2270327271957355
mlp,5.36,1.230228005482358
mlp,5.364,1.233651490011159
mlp,5.368,1.2373229129081897
mlp,5.372,1.2412491914526473
mlp,5.376,1.2454202442187596
mlp,5.38,1.2498095063355747
mlp,5.384,1.2543775379811477
mlp,5.388,1.259076913682003
mlp,5.392,1.2638575663087386
mlp,5.396,1.2686716285932833
mlp,5.4,1.2734767138314012
mlp,5.404,1.2782373119873378
mlp,5.408,1.2829247486246769
mlp,5.412,1.2875163828525278
mlp,5.416,1.2919945627639347
mlp,5.42,1.296345620613059
mlp,5.424,1.3005590194655772
mlp,5.428,1.3046266723691828
mlp,5.432,1.3085424172490083
mlp,5.436,1.3123016200680038
mlp,5.44,1.3159008797495484
mlp,5.444,1.3193378132470517
mlp,5.448,1.3226109047044319
mlp,5.452,1.3257194077635275
mlp,5.456,1.3286632945527879
mlp,5.46,1.3314432489125205
mlp,5.464,1.3340607052724065
mlp,5.468,1.3365179385985368
mlp,5.472,1.3388182151753554
mlp,5.476,1.3409660185859686
mlp,5.48,1.34296736921296
mlp,5.484,1.3448302560990832
mlp,5.488,1.3465651900709954
mlp,5.492,1.3481858514631933
mlp,5.496,1.3497097170257706
mlp,5.5,1.3511583735042372
mlp,5.5040000000000004,1.3525569594428257
mlp,5.508,1.3539319766906486
mlp,5.5120000000000005,1.3553070238479474
mlp,5.516,1.3566972968665638
mlp,5.5200000000000005,1.3581054169551225
mlp,5.524,1.359521244737879
mlp,5.5280000000000005,1.360925841953044
mlp,5.532,1.3622970771774614
mlp,5.5360000000000005,1.363614210177015
mlp,5.54,1.364860442397465
mlp,5.5440000000000005,1.3660238014078947
mlp,5.548,1.3670971189889287
mlp,5.5520000000000005,1.3680776902991467
mlp,5.556,1.368966931847881
mlp,5.5600000000000005,1.36977016500806
mlp,5.564,1.370496545200837
mlp,5.5680000000000005,1.3711590971674341
mlp,5.572,1.3717747720528148
mlp,5.5760000000000005,1.3723643960961744
mlp,5.58,1.3729523358210733
mlp,5.5840000000000005,1.3735656868274833
mlp,5.588,1.3742328521709208
mlp,5.5920000000000005,1.3749815571396884
mlp,5.596,1.375836623924489
mlp,5.6000000000000005,1.376818050906487
mlp,5.604,1.3779399055455968
mlp,5.6080000000000005,1.3792102035101805
mlp,5.612,1.3806315217320266
mlp,5.6160000000000005,1.382201852458724
mlp,5.62,1.383915238120914
mlp,5.6240000000000006,1.3857619494049642
mlp,5.628,1.3877282720425705
mlp,5.632,1.3897962429607076
mlp,5.636,1.391943778521505
mlp,5.64,1.3941454698057953
mlp,5.644,1.396373974318339
mlp,5.648,1.398601651250594
mlp,5.652,1.4008020377872554
mlp,5.656,1.4029509130201916
mlp,5.66,1.4050268952486067
mlp,5.664,1.4070116549995093
mlp,5.668,1.408889875588843
mlp,5.672,1.4106490840322714
mlp,5.676,1.4122794431610504
mlp,5.68,1.4137735630815056
mlp,5.684,1.4151263650574535
mlp,5.688,1.4163350138686628
mlp,5.692,1.4173989226641017
mlp,5.696,1.4183198230221365
mlp,5.7,1.4191018774580346
mlp,5.704,1.419751786713297
mlp,5.708,1.4202788056719173
mlp,5.712,1.4206945315997366
mlp,5.716,1.4210122849027786
mlp,5.72,1.4212459124328662
mlp,5.724,1.4214079758639977
mlp,5.728,1.4215075775819446
mlp,5.732,1.4215484197643753
mlp,5.736,1.4215278207634587
mlp,5.74,1.4214371081505708
mlp,5.744,1.4212632047132838
mlp,5.748,1.4209907564736777
mlp,5.752,1.4206041132420517
mlp,5.756,1.4200887620106442
mlp,5.76,1.4194321459229802
mlp,5.764,1.41862399849827
mlp,5.768,1.4176563746924637
mlp,5.772,1.416523532252097
mlp,5.776,1.4152217667571958
mlp,5.78,1.413749260355433
mlp,5.784,1.4121059747294815
mlp,5.788,1.4102936011968445
mlp,5.792,1.4083155705488182
mlp,5.796,1.4061771181746368
mlp,5.8,1.4038853930585244
mlp,5.804,1.4014495904665307
mlp,5.808,1.398881077721912
mlp,5.812,1.3961934749405027
mlp,5.816,1.3934026609504333
mlp,5.82,1.39052672486273
mlp,5.824,1.3875860151737052
mlp,5.828,1.3846036909930781
mlp,5.832,1.3816075605050395
mlp,5.836,1.378634383963302
mlp,5.84,1.375737643715542
mlp,5.844,1.3729969187555058
mlp,5.848,1.3705176870003655
mlp,5.852,1.3684024220102669
mlp,5.856,1.3666985821501245
mlp,5.86,1.3653648445267295
mlp,5.864,1.3642888135640394
mlp,5.868,1.3633459728542066
mlp,5.872,1.3624413053069016
mlp,5.876,1.3615140860590942
mlp,5.88,1.3605285049729798
mlp,5.884,1.3594648443414212
mlp,5.888,1.358313841947187
mlp,5.892,1.3570733786564697
mlp,5.896,1.3557464485565671
mlp,5.9,1.354339701186264
mlp,5.904,1.3528621137357286
mlp,5.908,1.3513235527862835
mlp,5.912,1.3497331866304387
mlp,5.916,1.3480979260918597
mlp,5.92,1.346421235434979
mlp,5.924,1.3447026528165074
mlp,5.928,1.3429381518897785
mlp,5.932,1.3411211774526237
mlp,5.936,1.3392439895982542
mlp,5.94,1.3372989511818196
mlp,5.944,1.3352795367131973
mlp,5.948,1.333181006460774
mlp,5.952,1.3310007982756962
mlp,5.956,1.3287387289943522
mlp,5.96,1.32639709043605
mlp,5.964,1.3239806978901867
mlp,5.968,1.321496917035727
mlp,5.972,1.3189556642848894
mlp,5.976,1.3163693471815832
mlp,5.98,1.313752688535287
mlp,5.984,1.311122368823145
mlp,5.988,1.3084964413985467
mlp,5.992,1.3058935404437242
mlp,5.996,1.303332011439398
mlp,6.0,1.3008292058465118
mlp,6.0040000000000004,1.2984012076941671
mlp,6.008,1.2960631111717524
mlp,6.0120000000000005,1.293829636465947
mlp,6.016,1.291715482104021
mlp,6.0200000000000005,1.2897346239544274
mlp,6.024,1.2878981125588456
mlp,6.0280000000000005,1.2862109387081175
mlp,6.032,1.284669681043677
mlp,6.0360000000000005,1.2832626828539615
mlp,6.04,1.2819729633038175
mlp,6.0440000000000005,1.280782350938236
mlp,6.048,1.2796750186583306
mlp,6.0520000000000005,1.2786395026940103
mlp,6.056,1.2776692266802283
mlp,6.0600000000000005,1.2767619462668334
mlp,6.064,1.275918532823896
mlp,6.0680000000000005,1.275141428304727
mlp,6.072,1.2744330712522762
mlp,6.0760000000000005,1.273794602987382
mlp,6.08,1.2732251300402413
mlp,6.0840000000000005,1.2727216829866428
mlp,6.088,1.2722797967719426
mlp,6.0920000000000005,1.271894439371794
mlp,6.096,1.2715609235225098
mlp,6.1000000000000005,1.2712754693690194
mlp,6.104,1.2710352052569935
mlp,6.1080000000000005,1.2708375563689662
mlp,6.112,1.270679153864719
mlp,6.1160000000000005,1.2705545726131793
mlp,6.12,1.2704553075437353
mlp,6.1240000000000006,1.2703693468306885
mlp,6.128,1.2702814827093953
mlp,6.132000000000001,1.2701742236824933
mlp,6.136,1.2700289899653443
mlp,6.140000000000001,1.2698272640205452
mlp,6.144,1.2695514849857812
mlp,6.148,1.26918562071788
mlp,6.152,1.2687154539689196
mlp,6.156,1.2681286636619604
mlp,6.16,1.267414784845339
mlp,6.164,1.2665651141832388
mlp,6.168,1.2655726073105478
mlp,6.172,1.2644317971918488
mlp,6.176,1.263138750479294
mlp,6.18,1.261691070908781
mlp,6.184,1.2600879532620133
mlp,6.188,1.258330286343663
mlp,6.192,1.2564207965688765
mlp,6.196,1.2543642126574717
mlp,6.2,1.252167414145896
mlp,6.204,1.249839500936386
mlp,6.208,1.2473916918382475
mlp,6.212,1.2448369420378875
mlp,6.216,1.2421891945246082
mlp,6.22,1.2394622924122585
mlp,6.224,1.2366688033818607
mlp,6.228,1.2338193045689771
mlp,6.232,1.230922943073635
mlp,6.236,1.227990286767539
mlp,6.24,1.225039799364708
mlp,6.244,1.2221096754269751
mlp,6.248,1.2192735274669773
mlp,6.252,1.2166362303214249
mlp,6.256,1.2142612743480345
mlp,6.26,1.2120983903201383
mlp,6.264,1.2100470261457539
mlp,6.268,1.2080405009089374
mlp,6.272,1.2060615202461784
mlp,6.276,1.204133946763427
mlp,6.28,1.2023159282477374
mlp,6.284,1.2006875844507143
mlp,6.288,1.1993184607659044
mlp,6.292,1.198225735762435
mlp,6.296,1.1973675200335443
mlp,6.3,1.196674594048807
mlp,6.304,1.1960784600262326
mlp,6.308,1.195521146212171
mlp,6.312,1.1949563051443506
mlp,6.316,1.194348298751319
mlp,6.32,1.1936709033848811
mlp,6.324,1.1929059376282338
mlp,6.328,1.192042018036146
mlp,6.332,1.1910736092521446
mlp,6.336,1.1900004580888393
mlp,6.34,1.1888274418972098
mlp,6.344,1.1875648226788627
mlp,6.348,1.1862288402922432
mlp,6.352,1.1848424302545058
mlp,6.356,1.1834355244543937
mlp,6.36,1.1820438831534525
mlp,6.364,1.1807051253600291
mlp,6.368,1.1794516742059353
mlp,6.372,1.1783033227574795
mlp,6.376,1.1772643653757109
mlp,6.38,1.1763275335104775
mlp,6.384,1.1754815046034774
mlp,6.388,1.1747172292599493
mlp,6.392,1.174031219253438
mlp,6.396,1.1734267585309435
mlp,6.4,1.1729147649111762
mlp,6.404,1.172515448494393
mlp,6.408,1.1722605422778825
mlp,6.412,1.172193443070393
mlp,6.416,1.1723619229042084
mlp,6.42,1.1728011722880416
mlp,6.424,1.1735185888650106
mlp,6.428,1.1744961780256615
mlp,6.432,1.1757050761176058
mlp,6.436,1.1771146460653301
mlp,6.44,1.1786923969619276
mlp,6.444,1.1804020586610275
mlp,6.448,1.1822048557316036
mlp,6.452,1.1840632568462715
mlp,6.456,1.18594444995232
mlp,6.46,1.1878221144713799
mlp,6.464,1.189676661922047
mlp,6.468,1.1914946697163888
mlp,6.472,1.193268093775271
mlp,6.476,1.1949935637447004
mlp,6.48,1.196671861399047
mlp,6.484,1.198307570681753
mlp,6.488,1.1999088257182349
mlp,6.492,1.2014870381892142
mlp,6.496,1.203056447014702
mlp,6.5,1.2046333172591044
mlp,6.5040000000000004,1.2062346645706774
mlp,6.508,1.2078765456943101
