model,t,mean,median,q25,q75,escaped_fraction
forest,4.34,1.6409839975724985,1.757609466455275,1.3043835011613427,2.049983137898498,0.0
forest,4.344,1.6416128443640396,1.7575862554618307,1.309455567621535,2.046082029014548,0.0
forest,4.348,1.6422061378998418,1.757377127424443,1.31435155299244,2.04201507434435,0.0
forest,4.352,1.6427278776402445,1.7575052915189322,1.319187923846485,2.037803468007141,0.0
forest,4.356,1.6431950360346153,1.7574500969479911,1.3238173901889172,2.0335327216671546,0.0
forest,4.36,1.6436869196127788,1.757833999915211,1.3163343301029942,2.029186431291339,0.0
forest,4.364,1.6441937021815505,1.7580602640807614,1.3150401257554023,2.024903549113406,0.0
forest,4.368,1.6447156154476672,1.7583961153772611,1.31514462503841,2.0205019196723595,0.0
forest,4.372,1.6452749707136267,1.7587014714745726,1.3151111987828772,2.0160898581890985,0.0
forest,4.376,1.6457387692254664,1.758911471588641,1.3150494525381733,2.011708194835571,0.0
forest,4.38,1.6460660920105323,1.7589162383553387,1.314944997704442,2.0072751831422377,0.0
forest,4.384,1.6464181012185997,1.7590864888482314,1.314831541796602,2.002716867307448,0.0
forest,4.388,1.6467034612127989,1.758176295772738,1.3166893831707105,1.9981662293244482,0.0
forest,4.392,1.6471401108495183,1.757714075369067,1.3195480408663478,1.9937400600571116,0.0
forest,4.396,1.6477119096929869,1.7579769783209733,1.3222170042320105,1.9894241608884162,0.0
forest,4.4,1.6482273402475012,1.7587915502295077,1.3248173469339426,1.9849004758709796,0.0
forest,4.404,1.648789936495706,1.7598829606020028,1.3271726012414984,1.980395239789509,0.0
forest,4.408,1.6494951769914894,1.7611040289994242,1.329294578812279,1.9759949439033258,0.0
forest,4.412,1.6503376184994394,1.76240925139733,1.331408256730145,1.9716767824286245,0.0
forest,4.416,1.6512142670439338,1.7638243502341397,1.3335210361862477,1.967274280426224,0.0
forest,4.42,1.652076616763227,1.7654434209107766,1.3351646069086789,1.9628496157494326,0.0
forest,4.424,1.652948044860377,1.76714732590249,1.3366699059300902,1.961914653669761,0.0
forest,4.428,1.6537958332385432,1.768821913126585,1.3380065977335862,1.9617573916585629,0.0
forest,4.432,1.6545630132217597,1.7702414690256558,1.3392831320477478,1.9615230916315665,0.0
forest,4.436,1.6551979803248766,1.7707247384269498,1.3402700665151004,1.9610366702063733,0.0
forest,4.44,1.6555816371168792,1.7708683568511128,1.3410860020114552,1.9603902499208137,0.0
forest,4.444,1.6560601806848432,1.7719706005865128,1.3415887610221051,1.9597289754143885,0.0
forest,4.448,1.6564954875189581,1.773380407235345,1.3418803394677217,1.9589776824695229,0.0
forest,4.452,1.656770340077839,1.7747585780055528,1.3417749254030795,1.9580834180873485,0.0
forest,4.456,1.656965989951368,1.7759468467184394,1.3412946343932797,1.9570245899617296,0.0
forest,4.46,1.6572545709837736,1.777713399129187,1.340560282647598,1.9558849566809549,0.0
forest,4.464,1.6574846472424496,1.7799620305352613,1.3396763103177467,1.9546008855785568,0.0
forest,4.468,1.6575408488907204,1.780865900232658,1.3386834488123134,1.9532327584638476,0.0
forest,4.472,1.6574887758113284,1.7801403630471284,1.3384061665719638,1.9519009729025278,0.0
forest,4.476,1.6573573249243938,1.7794700473654395,1.338494428232314,1.9505217499054412,0.0
forest,4.48,1.657026089493184,1.7785142883970715,1.3374821517437565,1.9493556439857032,0.0
forest,4.484,1.6567628608280607,1.778929078569878,1.3360981353579098,1.94766912777688,0.0
forest,4.488,1.6565752812176888,1.7793556762475529,1.335068992950649,1.9460048250457982,0.0
forest,4.492,1.6564874164736196,1.7797220672737708,1.3342377701148245,1.9441451585539802,0.0
forest,4.496,1.6564397088101035,1.780541379174847,1.3330530840252117,1.9422449483714455,0.0
forest,4.5,1.656387537632045,1.781119281397394,1.3317567915461626,1.9403503678392706,0.0
forest,4.5040000000000004,1.6563011673833397,1.7815823767001973,1.330135864976985,1.9384000409235194,0.0
forest,4.508,1.6562083622739503,1.7819942698780684,1.3286528339465233,1.9362629091514354,0.0
forest,4.5120000000000005,1.6561414912369934,1.7823193153657693,1.3271520355935922,1.9340618818986026,0.0
forest,4.516,1.6560680538414698,1.7823093091439022,1.3255345729396106,1.931734716865248,0.0
forest,4.5200000000000005,1.6559856516636018,1.7823185244184923,1.3238771911160778,1.9293394723256894,0.0
forest,4.524,1.6558787347944495,1.7825164416178674,1.3244180303704685,1.926932971023955,0.0
forest,4.5280000000000005,1.6557846775575538,1.7825550095646858,1.3317959909832944,1.9268300006695962,0.0
forest,4.532,1.6556841044176487,1.7827307396948564,1.3394036299069285,1.9292910486485173,0.0
forest,4.5360000000000005,1.6555975137183299,1.7830413956009021,1.34733105033428,1.9317003742941665,0.0
forest,4.54,1.6554704169512704,1.7830815241459268,1.3555543722008663,1.9339983920401118,0.0
forest,4.5440000000000005,1.6553648029656594,1.783259704062964,1.354171588732347,1.9363884053258669,0.0
forest,4.548,1.6552130661899997,1.7830931093131646,1.3514494292192598,1.9389156344392553,0.0
forest,4.5520000000000005,1.6550647369351992,1.782861973521104,1.3487021800544363,1.941386057629095,0.0
forest,4.556,1.654842463279707,1.7828972609889158,1.3457999764046324,1.9436439956708746,0.0
forest,4.5600000000000005,1.6545104553938763,1.783004837743706,1.342653886094764,1.945687728185258,0.0
forest,4.564,1.6540134243203526,1.7829139417428648,1.339407531411079,1.9479328468244212,0.0
forest,4.5680000000000005,1.6534581206196255,1.7828481018017919,1.336119751695177,1.9501090730216653,0.0
forest,4.572,1.6528937082636794,1.782868619472688,1.3327633887645076,1.9520648738615551,0.0
forest,4.5760000000000005,1.6514717040193017,1.7829845083602647,1.3292707426414931,1.9538727620121144,0.0
forest,4.58,1.650046569217214,1.78303268587658,1.3256780527483927,1.955833572466362,0.0
forest,4.5840000000000005,1.6486187442196378,1.7828167113526707,1.3219841995860928,1.957891630331591,0.0
forest,4.588,1.6471574132596913,1.781734077102304,1.318138508031726,1.9597170014608953,0.0
forest,4.5920000000000005,1.6456772354223304,1.7808472659372785,1.3142656831972426,1.9614573486389792,0.0
forest,4.596,1.6441212143290211,1.7800821730944967,1.3104027727997365,1.963143791090326,0.0
forest,4.6000000000000005,1.6425570350895211,1.7794030338041533,1.3067433246440856,1.96453817806287,0.0
forest,4.604,1.6410014577696486,1.7788591889381484,1.304143364570248,1.966202043884369,0.0
forest,4.6080000000000005,1.6395177102841227,1.780023981364303,1.3014980925290451,1.9679267980219435,0.0
forest,4.612,1.6380305515343925,1.7824111141938657,1.2987214902017086,1.969543742186327,0.0
forest,4.616,1.636520289817959,1.7849050996562696,1.2958972045045047,1.9709074666136788,0.0
forest,4.62,1.6349679173471194,1.787530775721633,1.2929661055829507,1.9721268024921876,0.0
forest,4.624,1.6334347890070582,1.7900577605930135,1.28993552106708,1.9733829867662531,0.0
forest,4.628,1.631843221369612,1.7896566801321767,1.286827025571041,1.9740995852650176,0.0
forest,4.632,1.630225565459383,1.7890204786052655,1.2836508526981627,1.973269453706758,0.0
forest,4.636,1.6286121994507983,1.7881328376398404,1.280382347946997,1.9725380399457988,0.0
forest,4.64,1.626972770113602,1.7867097054216319,1.2770212256367648,1.9717255873913946,0.0
forest,4.644,1.625359383176742,1.785214482490701,1.2735783846855604,1.9708474271765957,0.0
forest,4.648,1.6237688040988671,1.7837456863823147,1.2700859797698045,1.9689348419699328,0.0
forest,4.652,1.6221785803622013,1.7823039193998307,1.26648982384862,1.9667370422126655,0.0
forest,4.656,1.6206693664892995,1.780888254789614,1.2628299922673336,1.9645544637493786,0.0
forest,4.66,1.619242076707393,1.7794868260923211,1.2590708013528997,1.9625401365202624,0.0
forest,4.664,1.6177891168624758,1.7783367733035371,1.255215861593344,1.9602605179207064,0.0
forest,4.668,1.6163416628123826,1.777300960097695,1.2512689917182767,1.9563689164626317,0.0
forest,4.672,1.6150019322017921,1.7762941946072432,1.2472593830080352,1.9525838079804354,0.0
forest,4.676,1.6137693414288932,1.7750991982015933,1.2432117136370358,1.9488977019254032,0.0
forest,4.68,1.6124089963017727,1.7738674909725622,1.2390791068401723,1.9451780563210788,0.0
forest,4.684,1.6103577363870798,1.7728090055030987,1.2348779125403302,1.941532998187606,0.0
forest,4.688,1.6082828896849382,1.772158294992118,1.2306364366284768,1.9379900727874204,0.0
forest,4.692,1.6062399486350891,1.77148951168332,1.2262857904892581,1.934532096944018,0.0
forest,4.696,1.6041185372658837,1.770807907021101,1.2217899190379908,1.930794482290364,0.0
forest,4.7,1.6019551226292843,1.770165877542667,1.2171370743686163,1.926888906382545,0.0
forest,4.704,1.5997703558586729,1.7693440244593668,1.2124850346743465,1.9230299887847055,0.0
forest,4.708,1.5975601779800093,1.768719629108598,1.2078692240117226,1.9191661086019967,0.0
forest,4.712,1.5952768139955187,1.7684415500793826,1.2032827102447616,1.9153444936823014,0.0
forest,4.716,1.5930196916769783,1.7681606109395283,1.1987516049153921,1.9114898412711059,0.0
forest,4.72,1.590794799010231,1.76819502053479,1.1941337521542428,1.9076047995122631,0.0
forest,4.724,1.5886896686097673,1.767118042694935,1.1894410980359837,1.9040077298655773,0.0
forest,4.728,1.5865977234328263,1.7656209735522814,1.1847030201461972,1.9060039426247777,0.0
forest,4.732,1.584519747985609,1.7640918789241966,1.179986225906358,1.908047883352341,0.0
forest,4.736,1.5825138297175358,1.762632889886472,1.1751885995902662,1.9099623768589773,0.0
forest,4.74,1.5804864300642432,1.761092822910176,1.170434019955029,1.9121027774554964,0.0
forest,4.744,1.5784100418067015,1.7591300993331556,1.1657639786291374,1.9141409038266586,0.0
forest,4.748,1.576311937107281,1.7562034998821527,1.16121548300022,1.9163692816426598,0.0
forest,4.752,1.5741188870340062,1.7524831009370143,1.1567618812186684,1.9185880025655615,0.0
forest,4.756,1.571962038926722,1.7486123940438962,1.1524025662657214,1.920846770030741,0.0
forest,4.76,1.5698770177373578,1.7446539215120396,1.1480681707418043,1.9229264234366228,0.0
forest,4.764,1.5678860975692035,1.7407785440304795,1.1437744100061402,1.9251121188252331,0.0
forest,4.768,1.5659826738201912,1.7368681365280905,1.1395954715280663,1.9274543218168276,0.0
forest,4.772,1.564099686490825,1.7329719823087146,1.1354252946274925,1.9298974431668492,0.0
forest,4.776,1.5622347971920243,1.7294727425834173,1.131266900847442,1.9324692471718143,0.0
forest,4.78,1.5604568341275624,1.7265587525689794,1.1270298901660376,1.93509013696588,0.0
forest,4.784,1.558739516455868,1.7237905200789212,1.1228637573959181,1.937744712416757,0.0
forest,4.788,1.5570265531232472,1.7210779440715553,1.1188181461121305,1.9404495380318956,0.0
forest,4.792,1.5553250327879051,1.7182590065557657,1.1149230606289302,1.9432257151136056,0.0
forest,4.796,1.5536701740113994,1.7188046090771487,1.1111257777598196,1.9461048509839298,0.0
forest,4.8,1.5519813565680471,1.7197872105883758,1.1073673958666512,1.94903682583409,0.0
forest,4.804,1.5504011920889609,1.7208157571000073,1.103641765152604,1.951368175777033,0.0
forest,4.808,1.5488637446754554,1.7218680622719007,1.0999958490698898,1.9536874791761667,0.0
forest,4.812,1.54729239428203,1.7230192941175453,1.0961955679000763,1.9558277746088644,0.0
forest,4.816,1.5457141340410625,1.724269014646031,1.0923620722640663,1.956448138241642,0.0
forest,4.82,1.5441899456652624,1.7259245711439224,1.088528774397891,1.955914729242044,0.0
forest,4.824,1.5425995436236795,1.727156841470329,1.0846420782467099,1.9553901860617962,0.0
forest,4.828,1.5411218827329929,1.7275743473540213,1.0811154124742737,1.9550771390385626,0.0
forest,4.832,1.5398114710981126,1.727978320175513,1.0773618401460854,1.9544823868885253,0.0
forest,4.836,1.5385048126287786,1.728658060114264,1.0736464603509355,1.9539803008077348,0.0
forest,4.84,1.537167286788363,1.7296857190436596,1.070019486643688,1.9535666188268417,0.0
forest,4.844,1.535876675197601,1.73110541557415,1.0665307746465928,1.9533695427092697,0.0
forest,4.848,1.5346313681406651,1.728305057767066,1.0629176949451993,1.9532050359047375,0.0
forest,4.852,1.5333901716637466,1.7249404650124593,1.059522962289494,1.953248433108718,0.0
forest,4.856,1.532230934566654,1.721679778293145,1.056010526370093,1.9533988789180734,0.0
forest,4.86,1.531213653837686,1.7185021884914,1.0525609187588507,1.9536836830979074,0.0
forest,4.864,1.5302161398774223,1.715317551091768,1.0491918727624239,1.9536698210664596,0.0
forest,4.868,1.5293851519410386,1.7122571703307132,1.0458122892195392,1.9538689010849057,0.0
forest,4.872,1.5286151140235826,1.7091230100898356,1.042436465041936,1.9545458015018575,0.0
forest,4.876,1.5278913250262502,1.7063648247351382,1.0389765799270865,1.9556384938745435,0.0
forest,4.88,1.5269167098409797,1.7034187338345017,1.0361902725817693,1.9565495207174082,0.0
forest,4.884,1.5258955899815998,1.7006537154287118,1.0364836550357606,1.9567396899459388,0.0
forest,4.888,1.5248909475246173,1.6979838072062097,1.0384760054733309,1.9566018917423995,0.0
forest,4.892,1.5239658873709887,1.6953356519445002,1.040749852095816,1.956465501701681,0.0
forest,4.896,1.5230428598118757,1.6926242864847136,1.0433020250763607,1.9566551347550996,0.0
forest,4.9,1.5222040713820868,1.6898673436105343,1.046509064001308,1.956958360927215,0.0
forest,4.904,1.5215157376542354,1.6876093596309953,1.0503216711403556,1.9573394188214743,0.0
forest,4.908,1.5208319773611463,1.685367754880827,1.0543186624083773,1.9570152004495136,0.0
forest,4.912,1.520201459475842,1.683323997056362,1.05839285570751,1.9562880572585133,0.0
forest,4.916,1.5195752005322924,1.6811330463591787,1.0626182531716646,1.9569353436705024,0.0
forest,4.92,1.519044707818742,1.6797325724796983,1.066776535793339,1.9579220153066352,0.0
forest,4.924,1.5185674942972787,1.6812891388687374,1.0711799273957792,1.9589325982976464,0.0
forest,4.928,1.5182042386739023,1.6828167718680953,1.075683466262526,1.960040798110819,0.0
forest,4.932,1.5178843648432514,1.6844169240174547,1.079562160447272,1.9613894385104846,0.0
forest,4.936,1.5177362235832308,1.6863829644357864,1.0831576500216542,1.964278725992171,0.0
forest,4.94,1.517710683000685,1.6886675905357327,1.086595642209065,1.9672827736840421,0.0
forest,4.944,1.5176685638482494,1.6907030409515513,1.0901794362386787,1.9702652439635708,0.0
forest,4.948,1.5176665350588876,1.6927501854261777,1.0937464707174838,1.973133429137854,0.0
forest,4.952,1.5175438016129947,1.6943945164113055,1.097233510476864,1.9751471590524852,0.0
forest,4.956,1.5173705509995827,1.695505093221231,1.100942186555197,1.97734962749942,0.0
forest,4.96,1.5172765069486118,1.6969619888533496,1.104580465432096,1.9788735501925183,0.0
forest,4.964,1.5172636107784228,1.6987728499506665,1.108099335523905,1.9794958228311683,0.0
forest,4.968,1.517424446937751,1.7011645171161733,1.1115825584003685,1.9807092037034852,0.0
forest,4.972,1.5176737191563638,1.7037446764073372,1.115076644814211,1.9822504325167816,0.0
forest,4.976,1.517856710459275,1.7064839492387591,1.1182885690385058,1.9815441153990396,0.0
forest,4.98,1.5181272259901335,1.7094125237301758,1.1213141405065383,1.9813823835132878,0.0
forest,4.984,1.518287398458161,1.710959785196783,1.1232975181273777,1.980212273709176,0.0
forest,4.988,1.5184952507832064,1.7117688559947375,1.1254936329735576,1.9789518849863914,0.0
forest,4.992,1.5185695076121168,1.7124764293175723,1.1274116798511933,1.9778721480109434,0.0
forest,4.996,1.5185118772498336,1.7131074137537836,1.1288996734100787,1.9773888042031311,0.0
forest,5.0,1.518512216882218,1.7136149169588868,1.1305612956264017,1.9771792213955681,0.0
mlp,0.0,0.0,0.0,0.0,0.0,0.0
mlp,0.004,0.00012535437871365483,0.00012713593881516868,0.000124018763488523,0.00012979228048607948,0.0
mlp,0.008,0.000246335163080759,0.0002484612346367221,0.00024362276382100856,0.0002537408635779112,0.0
mlp,0.012,0.0003627871409209391,0.0003636239255277032,0.00035734612854459926,0.0003721587583349257,0.0
mlp,0.016,0.00047455611530649813,0.0004731722080001668,0.00046522392907529225,0.0004865156057688614,0.0
mlp,0.02,0.0005815043977818155,0.0005784457557421967,0.0005674235832519551,0.0005963317729860263,0.0
mlp,0.024,0.0006835401965965851,0.0006782498956811187,0.0006653420061705453,0.0007018909358248468,0.0
mlp,0.028,0.0007806688381432889,0.000770725742984891,0.0007577003205759898,0.0008035746703866677,0.0
mlp,0.032,0.0008730605747104003,0.0008580760491111191,0.0008444107872864759,0.0009019063678439186,0.0
mlp,0.036000000000000004,0.0009611127126364829,0.0009411153729813526,0.0009263017652230557,0.000997593667401132,0.0
mlp,0.04,0.0010454736602057237,0.0010210525276220074,0.0010050653376892792,0.0010909571582237714,0.0
mlp,0.044,0.0011270015798363815,0.0010991584620833172,0.0010799122504867211,0.0011805017086211878,0.0
mlp,0.048,0.0012066509789792341,0.0011766558681600469,0.0011527214963378326,0.00127003133455727,0.0
mlp,0.052000000000000005,0.0012853084102712885,0.0012574028267607067,0.0012252902253995705,0.0013605228396761032,0.0
mlp,0.056,0.001363620867410798,0.001339809035263908,0.0012985037889300549,0.001452582086260367,0.0
mlp,0.06,0.001441867503364453,0.001421541909816568,0.0013726975925762376,0.0015463106110849517,0.0
mlp,0.064,0.0015199144564350194,0.0015037922556264314,0.0014475818496721587,0.0016362454822935603,0.0
mlp,0.068,0.0015972686658688856,0.0015854307241571727,0.0015223019914413734,0.001719537375311561,0.0
mlp,0.07200000000000001,0.0016732180719083172,0.0016650787115296696,0.0015956250503028047,0.0017980511322690622,0.0
mlp,0.076,0.0017470211751752537,0.0017397197907106211,0.0016663794022845919,0.001873591605926019,0.0
mlp,0.08,0.0018180956214532452,0.001810057495486123,0.001733653987803885,0.0019471617499540062,0.0
mlp,0.084,0.001886157349139904,0.0018768817057850792,0.0017963709482284609,0.002023050270379521,0.0
mlp,0.088,0.001951278260134752,0.0019409399186061656,0.0018546236705294951,0.002097399265775021,0.0
mlp,0.092,0.0020138554592059412,0.002003267473705164,0.0019092260128430135,0.0021706963017042702,0.0
mlp,0.096,0.002074509826957983,0.0020638881359185427,0.0019615737196138207,0.0022433927717867004,0.0
mlp,0.1,0.0021339479105626728,0.0021231159109772763,0.0020133757843424915,0.0023155937518826754,0.0
mlp,0.10400000000000001,0.002192824956096669,0.00218599311460371,0.002066321304888375,0.002387036572603143,0.0
mlp,0.108,0.0022516395785124542,0.002251239396798909,0.002121760153240557,0.002457195126228412,0.0
mlp,0.112,0.0023106767495367727,0.0023177952218911045,0.002180465521372474,0.002523765352315077,0.0
mlp,0.116,0.0023700010023929743,0.0023847049405217027,0.002242519430520226,0.0025827169471139564,0.0
mlp,0.12,0.002429490233404553,0.002454002295956219,0.00230732949701535,0.002635862359720727,0.0
mlp,0.124,0.0024888942269168306,0.0025246833551399606,0.0023737568521330953,0.0026891929060509625,0.0
mlp,0.128,0.0025479009952037264,0.002585110541906889,0.0024403172524043336,0.002751592668374741,0.0
mlp,0.132,0.0026061968774923833,0.0026386195302442613,0.0025054114801341403,0.00281612980712731,0.0
mlp,0.136,0.0026635112911745796,0.0026847449239879003,0.002567545015149956,0.002880097069139853,0.0
mlp,0.14,0.0027196424150219135,0.002728273982234455,0.0026255069111919657,0.0029427128776932116,0.0
mlp,0.14400000000000002,0.002774464686080481,0.002770576600431718,0.0026784900205342288,0.0030029251745899255,0.0
mlp,0.148,0.002827922118268997,0.0028166303609554457,0.0027261462666008716,0.003062892555178014,0.0
mlp,0.152,0.0028800129189125467,0.002855035527498697,0.002768579924106186,0.0031322625277026878,0.0
mlp,0.156,0.002930770910638242,0.0028907559450419016,0.002806288356362229,0.003204767632179797,0.0
mlp,0.16,0.0029802483181931333,0.002928282985436654,0.0028400636787972314,0.003277312115322878,0.0
mlp,0.164,0.0030285030582774186,0.002965783513563902,0.002871522038448742,0.0033407037071021203,0.0
mlp,0.168,0.0030755921809372602,0.0030020378201052545,0.002901445336576277,0.0033971524693885216,0.0
mlp,0.17200000000000001,0.003121571797176344,0.0030367363088490353,0.0029300341933036385,0.003438942159746297,0.0
mlp,0.176,0.003166502788578549,0.0030677987991158473,0.002960509609476135,0.0034749140003105363,0.0
mlp,0.18,0.0032104608435011587,0.00309854217118174,0.0030015896334476895,0.003506780679837039,0.0
mlp,0.184,0.0032535488873589396,0.0031295021054316575,0.0030381493596373147,0.0035344241335300503,0.0
mlp,0.188,0.0032959097704337464,0.0031612950494501685,0.0030688603786667035,0.0035577142359346603,0.0
mlp,0.192,0.003337737158972795,0.003194828753545641,0.0030970419658668848,0.003576545986725626,0.0
mlp,0.196,0.003379282943760606,0.0032290268538029045,0.003143010243772116,0.003590895511097544,0.0
mlp,0.2,0.003420860087424431,0.0032660898051484776,0.0031793455171668134,0.003591669419953027,0.0
mlp,0.20400000000000001,0.003462840575038656,0.0033058957841979016,0.003202436648589808,0.00359565779478435,0.0
mlp,0.20800000000000002,0.003505648881348351,0.0033540898022655944,0.003223884828578801,0.0035972519778659775,0.0
mlp,0.212,0.0035497520026939824,0.0034111131840997367,0.0032437689902858483,0.0035953953047421936,0.0
mlp,0.216,0.003595647534975649,0.0034726169372968673,0.003262488162115192,0.003581055348639093,0.0
mlp,0.22,0.0036438514477069176,0.0034913609525912322,0.0032821313035543047,0.00361982007161567,0.0
mlp,0.224,0.0036948870629114365,0.0035161689709565036,0.003300035425573189,0.0037168318065718946,0.0
mlp,0.228,0.003749276296930632,0.0035425505795261087,0.0033168831646422643,0.0038233138266269857,0.0
mlp,0.232,0.0038075335632991236,0.0035817782841075347,0.0033344664353441257,0.003938933423614333,0.0
mlp,0.23600000000000002,0.0038701620797286134,0.0035951353168333406,0.0033555905243263058,0.0040262726205867886,0.0
mlp,0.24,0.003937651920868266,0.003603195174321041,0.0033795546918234517,0.0040845738585974095,0.0
mlp,0.244,0.004010479153655804,0.003615088567475978,0.003426579954018316,0.004144489886576949,0.0
mlp,0.248,0.004089105725878301,0.0036322333279440846,0.003452366162685838,0.004183666607326497,0.0
mlp,0.252,0.004173980229019169,0.0036638446457298995,0.003470338219636572,0.004239065054798234,0.0
mlp,0.256,0.004265539972509764,0.0037146761798164483,0.003494881661502183,0.004337186669652295,0.0
mlp,0.26,0.0043642148241889904,0.0037759072091130747,0.0035230973534483645,0.004417926672930888,0.0
mlp,0.264,0.0044704329401282685,0.0038571012144398955,0.003558449101306759,0.004461958217327594,0.0
mlp,0.268,0.004584627869795982,0.003953412646145184,0.0035975627426578947,0.004607407924951435,0.0
mlp,0.272,0.004707245736888554,0.004038446390594151,0.0036438598233180857,0.004763411239729137,0.0
mlp,0.276,0.004838750569069407,0.004140736884909994,0.003698604420881435,0.004931162753351632,0.0
mlp,0.28,0.004979625772775265,0.0042645775898393894,0.003761192736788621,0.005111984485016768,0.0
mlp,0.28400000000000003,0.005130370468689909,0.004383419019638044,0.003829994358040427,0.005307160570046374,0.0
mlp,0.28800000000000003,0.005291490768073215,0.004462497196903843,0.0039051339240243356,0.005517764219441027,0.0
mlp,0.292,0.005463487515923877,0.0045530241663454055,0.003978573650710687,0.005744513897736319,0.0
mlp,0.296,0.005646842897164577,0.004647018392344816,0.0040490462493699645,0.005987691701597812,0.0
mlp,0.3,0.005842008247688008,0.004754009699757053,0.004126058777719986,0.006247144244958853,0.0
mlp,0.304,0.006049394497510711,0.004875779643157347,0.00421022876490265,0.006522367877772406,0.0
mlp,0.308,0.0062693651567083146,0.005013899087415746,0.004302364698254938,0.006812660644560679,0.0
mlp,0.312,0.006502229948540057,0.0052122386209007086,0.00438527692760067,0.007117308117439353,0.0
mlp,0.316,0.006748235690277817,0.005443275334522218,0.004506475722473581,0.007435762696552737,0.0
mlp,0.32,0.007007550928691761,0.0056975318750718896,0.004562054831684816,0.007767777331966388,0.0
mlp,0.324,0.007280243357292965,0.005975173250658557,0.004622252723333818,0.00811346388971912,0.0
mlp,0.328,0.007566254300007032,0.006275871695697126,0.004689308358361706,0.008473261331183764,0.0
mlp,0.332,0.00786538038733588,0.006598994180267312,0.0047639380127411195,0.008931952474507232,0.0
mlp,0.336,0.008177274521406687,0.006941763365272758,0.0048731053046922055,0.009431968321151918,0.0
mlp,0.34,0.008501472306056034,0.0072561382203018415,0.005012156368116338,0.009944097804126672,0.0
mlp,0.34400000000000003,0.008837438333113878,0.007584942487859198,0.005184455026552355,0.010463949315612456,0.0
mlp,0.34800000000000003,0.009184619225125057,0.00792707926848385,0.0053690851384222416,0.010987842502736352,0.0
mlp,0.352,0.009542495120862176,0.008281378820839957,0.005565669535872697,0.0115137524129895,0.0
mlp,0.356,0.009910630447935062,0.008646843873684276,0.00577369585218311,0.012041966775459179,0.0
mlp,0.36,0.010288722290657802,0.009022882403698612,0.005992639943318729,0.012563903386748126,0.0
mlp,0.364,0.01067663091855337,0.009409461563575298,0.006222097890699364,0.013080678154622168,0.0
mlp,0.368,0.011074372053058779,0.009807117558218193,0.006461903621220009,0.013607148979431079,0.0
mlp,0.372,0.011482066817922437,0.010216781608271469,0.006712210495208762,0.014144499763381457,0.0
mlp,0.376,0.011899869043749725,0.010639438178684034,0.006973519521897088,0.014693370217477141,0.0
mlp,0.38,0.012327893538751187,0.01107570412823438,0.007246643583222764,0.015253594692614737,0.0
mlp,0.384,0.012766145456339351,0.011533327282826238,0.007532605981153089,0.015824350415482594,0.0
mlp,0.388,0.013214427199672574,0.012004910463656404,0.00783248261648723,0.016404540285667898,0.0
mlp,0.392,0.013672213080216558,0.012487185853253455,0.008147209249727061,0.017049646627482574,0.0
mlp,0.396,0.014138538204143788,0.012977490417283594,0.008477386253493835,0.017737602857510797,0.0
mlp,0.4,0.01461199639014155,0.013473178616945886,0.008823119470922283,0.0184311478472756,0.0
mlp,0.404,0.015090910090492399,0.01397207166012901,0.009183933823202126,0.01912204320335265,0.0
mlp,0.40800000000000003,0.015573619401651927,0.014472693789951722,0.009558784904911338,0.0197788408770375,0.0
mlp,0.41200000000000003,0.016058740846698023,0.01497425896955592,0.009946175156540553,0.02034922042666489,0.0
mlp,0.41600000000000004,0.01654527384556089,0.015476502722508858,0.010344360283918552,0.020889773886378804,0.0
mlp,0.42,0.017032556594056315,0.015979523019231293,0.010751613727764483,0.021396820487313804,0.0
mlp,0.424,0.017520161909121056,0.016483736660656632,0.011166505327296995,0.02195329168581145,0.0
mlp,0.428,0.018007802016713075,0.01698990655534461,0.011588145167559344,0.022567636197792576,0.0
mlp,0.432,0.01849524684542695,0.017499081433540772,0.012016344057806707,0.02317964017774517,0.0
mlp,0.436,0.018982248868437836,0.01801233001978917,0.01245164873329197,0.023782430950282596,0.0
mlp,0.44,0.01946849370812119,0.01853032711516774,0.012895225951280015,0.024374226720554653,0.0
mlp,0.444,0.01995359387324516,0.01905300602562853,0.013348598711949839,0.02495319771968095,0.0
mlp,0.448,0.02043711720228712,0.01957947715546258,0.013813277994494281,0.025518065562326213,0.0
mlp,0.452,0.020918632980310724,0.020108216769010943,0.014293492627508394,0.025993836884476627,0.0
mlp,0.456,0.0213977631201326,0.02063732090718917,0.014793537679438688,0.02638121892083306,0.0
mlp,0.46,0.021874218290161267,0.02112928489781917,0.015303547042777607,0.026735429422325013,0.0
mlp,0.464,0.022347793480403427,0.0214562072097116,0.015822475983843363,0.027058796443898196,0.0
mlp,0.468,0.022818320229923278,0.02177670630380856,0.016349024952445484,0.027598978368833293,0.0
mlp,0.47200000000000003,0.023285606005958196,0.022093403874651536,0.01687590312714396,0.02820892109890269,0.0
mlp,0.47600000000000003,0.02374940112616094,0.022409070599405098,0.017395838678574138,0.028816930801599083,0.0
mlp,0.48,0.024209419980822783,0.022726721661053405,0.017921096238593445,0.029422534433763997,0.0
mlp,0.484,0.024665419766112393,0.023049896145467832,0.01845102210676773,0.03002483313791819,0.0
mlp,0.488,0.025117306655227066,0.023382882530332806,0.018985186724281657,0.030622646742323574,0.0
mlp,0.492,0.025565209397951295,0.023730657514925074,0.01952346465508333,0.031214591898276068,0.0
mlp,0.496,0.02600946875394387,0.024098503470638653,0.020065943175940636,0.03179907846682831,0.0
